name	type	type2	code	alternateGfx	namestr	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Claws	h2h		clw	clw	clw	100		1	1	13	30	0	0	0	0	0	0	0	-10	29	29	17	17	76	0	18	0	1366	53296	0	315		clw	9lw	7lw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclkt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Blade Talons	h2h		btl	clw	btl	100		1	1	16	28	0	0	0	0	0	0	0	-20	32	32	21	21	82	0	21	0	1694	68960	0	315		btl	9tw	7tw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	1	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Scissors Katar	h2h		skr	skr	skr	100		1	1	17	34	0	0	0	0	0	0	0	-10	35	35	26	26	81	0	24	0	2058	87798	0	315		skr	9qr	7qr	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	1	1	1	1	255	0	0	0	0	20	0	0	0	0	255	0	1	0	1	20			1	2	0	xxx	xxx	1	0
Quhab	h2h		9ar	ktr	9ar	100		1	1	19	42	0	0	0	0	0	0	0	0	38	38	31	31	57	0	28	22	4668	183346	0	316		ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invkali			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Wrist Spike	h2h		9wb	ktr	9wb	100		1	1	27	60	0	0	0	0	0	0	0	-10	42	42	36	36	67	0	32	27	8406	342710	0	316		wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invwskt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Fascia	h2h		9xf	axf	9xf	100		1	1	24	73	0	0	0	0	0	0	0	10	46	46	42	42	76	0	36	30	8406	384848	0	316		axf	9xf	7xf	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invaxf	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Hand Scythe	h2h2		9cs	axf	9cs	100		1	1	34	80	0	0	0	0	0	0	0	-10	50	50	48	48	86	0	41	33	5928	323732	0	316		ces	9cs	7cs	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invcskt	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Greater Claws	h2h2		9lw	clw	9lw	100		1	1	39	88	0	0	0	0	0	0	0	-20	54	54	54	54	62	0	45	36	10122	566148	0	316		clw	9lw	7lw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclkt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Greater Talons	h2h2		9tw	clw	9tw	100		1	1	43	88	0	0	0	0	0	0	0	-30	58	58	61	61	82	0	50	40	18582	1102192	0	316		btl	9tw	7tw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Scissors Quhab	h2h2		9qr	skr	9qr	100		1	1	46	94	0	0	0	0	0	0	0	0	62	62	68	68	81	0	54	45	28446	1786492	0	316		skr	9qr	7qr	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Suwayyah	h2h2		7ar	ktr	7ar	100		1	1	69	122	0	0	0	0	0	0	0	0	66	66	76	76	57	0	59	49	32410	2213332	0	317		ktr	9ar	7ar	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invkali			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Wrist Sword	h2h2		7wb	ktr	7wb	100		1	1	66	116	0	0	0	0	0	0	0	-10	70	70	84	84	67	0	62	51	33992	2435442	0	317		wrb	9wb	7wb	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpktr	invswkt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
War Fist	h2h2		7xf	axf	7xf	100		1	1	79	134	0	0	0	0	0	0	0	10	74	74	93	93	76	0	68	57	31568	2485976	0	317		axf	9xf	7xf	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invaxf	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Battle Cestus	h2h2		7cs	axf	7cs	100		1	1	74	128	0	0	0	0	0	0	0	-10	78	78	102	102	86	0	73	60	31074	2627968	0	317		ces	9cs	7cs	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpaxf	invcskt	invaxfu	invaxfu	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Feral Claws	h2h2		7lw	clw	7lw	100		1	1	61	138	0	0	0	0	0	0	0	-20	82	82	112	112	62	0	78	64	32070	2894594	0	317		clw	9lw	7lw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclkt			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Runic Talons	h2h2		7tw	clw	7tw	100		1	1	68	136	0	0	0	0	0	0	0	-30	86	86	122	122	82	0	81	67	34792	3252648	0	317		btl	9tw	7tw	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpclw	invclw			1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Scissors Suwayyah	h2h2		7qr	skr	7qr	100		1	1	85	152	0	0	0	0	0	0	0	0	90	90	133	133	81	0	86	72	36004	3569824	0	317		skr	9qr	7qr	ht1	ht1	5	1hsl	1	3	0	0	0	0	flpskr	invskr	invskru	invskru	1	3	0		0	item_sword	12	item_sword	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			1	2	0	xxx	xxx	1	0
Eagle Orb	orb		ob1	ob1	ob1	100		1	1	3	6	0	0	0	0	0	0	0	-10	0	0	0	0	24	0	1	0	336	7096	1	303		ob1	ob6	obb	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invob1			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	1	2	1	1	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	2	1	1	1	0	0	0	0	0	0	0	0	0	255	1	2	1	1	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	1	2	1	1	1	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Sacred Globe	orb		ob2	ob1	ob2	100		1	1	4	11	0	0	0	0	0	0	0	-10	0	0	0	0	36	0	8	0	926	22856	1	303		ob2	ob7	obc	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invob2			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Smoked Sphere	orb		ob3	ob3	ob3	100		1	1	5	13	0	0	0	0	0	0	0	0	0	0	0	0	42	0	12	9	1532	39628	1	303		ob3	ob8	obd	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob3	invob3			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Clasped Orb	orb		ob4	ob4	ob4	100		1	1	6	15	0	0	0	0	0	0	0	0	0	0	0	0	48	0	17	13	2446	71210	1	303		ob4	ob9	obe	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob4	invob4			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	1	0	1	20			5	8	0	xxx	xxx	1	0
Dragon Stone	orb		ob5	ob4	ob5	100		1	1	9	22	0	0	0	0	0	0	0	10	0	0	0	0	60	0	24	19	3970	139192	1	303		ob5	oba	obf	1hs	1hs	5	1hss	1	3	0	0	0	0	flpob5	invob5			1	3	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Glowing Orb	orb		ob6	ob1	ob6	100		1	1	10	36	0	0	0	0	0	0	0	-10	0	0	0	0	24	0	32	27	1608	99070	1	303		ob1	ob6	obb	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invglor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Crystalline Globe	orb		ob7	ob1	ob7	100		1	1	12	41	0	0	0	0	0	0	0	-10	0	0	0	0	36	0	37	30	3378	187024	1	303		ob2	ob7	obc	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invcyor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Cloudy Sphere	orb		ob8	ob3	ob8	100		1	1	13	46	0	0	0	0	0	0	0	0	0	0	0	0	42	0	41	33	5196	290120	1	303		ob3	ob8	obd	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob3	invclor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Sparkling Ball	orb		ob9	ob4	ob9	100		1	1	15	50	0	0	0	0	0	0	0	0	0	0	0	0	48	0	46	37	7938	466084	1	303		ob4	ob9	obe	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob4	invspor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Swirling Crystal	orb		oba	ob4	oba	100		1	1	20	54	0	0	0	0	0	0	0	10	0	0	0	0	60	0	50	40	12510	762160	1	303		ob5	oba	obf	1hs	1hs	5	1hss	1	3	0	0	0	0	flpob5	invdior			1	3	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Heavenly Stone	orb		obb	ob1	obb	100		1	1	21	52	0	0	0	0	0	0	0	-10	0	0	0	0	24	0	59	49	42102	2853778	1	303		ob1	ob6	obb	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invhvor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Eldritch Orb	orb		obc	ob1	obc	100		1	1	18	57	0	0	0	0	0	0	0	-10	0	0	0	0	36	0	67	55	38734	2987238	1	303		ob2	ob7	obc	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob1	invelor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Demon Heart	orb		obd	ob3	obd	100		1	1	23	63	0	0	0	0	0	0	0	0	0	0	0	0	42	0	75	63	44188	3801392	1	303		ob3	ob8	obd	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob3	invdeor			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Vortex Orb	orb		obe	ob4	obe	100		1	1	12	75	0	0	0	0	0	0	0	0	0	0	0	0	48	0	84	70	50414	4842628	1	303		ob4	ob9	obe	1hs	1hs	5	1hss	1	2	0	0	0	0	flpob4	invob4			1	2	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Dimensional Shard	orb		obf	ob4	obf	100		1	1	30	60	0	0	0	0	0	0	0	10	0	0	0	0	60	0	89	73	40130	4105438	1	303		ob5	oba	obf	1hs	1hs	5	1hss	1	3	0	0	0	0	flpob5	invdior			1	3	0		0	item_orb	12	item_orb	0	0	5	0	1	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Stag Bow	abow		am1	am1	am1	100		1	1	0	0	0	1	9	19	0	0	0	0	0	45	4	10	57	1	18	15	5000	126560	0	300		am1	am6	amb	bow	bow	6	bow	2	4	0	0	0	0	flpam1	invam1	invswbu	invswbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Reflex Bow	abow		am2	am2	am2	100		1	1	0	0	0	1	13	31	0	0	0	10	0	60	9	21	66	1	27	22	7150	252056	0	300		am2	am7	amc	bow	bow	6	bow	2	4	0	0	0	0	flpam2	invam2			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	1	0	1	20			5	8	0	xxx	xxx	1	0
Ashwood Bow	abow		am6	am1	am6	100		1	1	0	0	0	1	24	52	0	0	0	0	0	75	17	43	57	1	39	31	15600	730688	0	300		am1	am6	amb	bow	bow	6	bow	2	4	0	0	0	0	flpam1	invam1	invswbu	invswbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Ceremonial Bow	abow		am7	am2	am7	100		1	1	0	0	0	1	31	75	0	0	0	10	0	90	31	76	66	1	47	39	22050	1218952	0	300		am2	am7	amc	bow	bow	6	bow	2	4	0	0	0	0	flpam2	invam2			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
