Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ		Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
ancientbarb3	542	ancientbarb3		2	Ancient Barbarian 3	ancientbarb3		human	Ancient		0E  	1													1	1	0	11	11	1	78	78	78	ancient	ancient	10	15	13	11				15	15	15	50	50	50	75	75	75																								0	0	1	1	0	0	1	0	0	0	0	0	0	0		1	0			0	0	0	0	0		Leap Attack	seq_ancientleap	5																						100	100	100	0	0	0	20	0	70	0	0	70	30	0	70	0	0	70	40	0	70	0	0	100	2								350	700	83	83	110	250	125	140	335	58	0	0	0	350	700	83	83	110	250	125	140	335	58	0	0	0	350	700	83	83	110	250	125	140	335	58	0	0	0																																											Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B				0	0	0	0	0
baalthrone	543	baalthrone		0	Baal Throne	baalthrone		demon	BaalThrone		41	1													1	1	0	9	11	1	99	99	99	baal	baal		15	15	15				25	25	25																														0	0	0	0	0	0	1	0	0	0	1	0	1	1		0	0			0	0	0	0	0		Decrepify	S3	5	Baal Corpse Explode	S3	1	Defense Curse	S3	3	Blood Mana	S3	3																			0	0	33	33	33	50	0	0	50	50	50	50	0	0	50	50	50	50	0				50	50	50		1000	1500	46	0	150	300	68	200	400	78	0	0	0	1000	1500	46	0	150	300	68	200	400	78	0	0	0	1000	1500	46	0	150	300	68	200	400	78	0	0	0																																																									0	1	0	0	0
baalcrab	544	baalcrab		0	Baal Crab	baalcrab		demon	BaalCrab		42	1													1	1	0	9	11	1	219	219	219	baalcrab	baalcrab	14	15	13	12																																				0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0			0	0	0	0	0		Baal Nova	S3	1	Baal Inferno	seq_baalinferno	1	Baal Tentacle	S2	1	Baal Cold Missiles	A1	1	Baal Teleport	A1	1	Defense Curse	S3	3	Blood Mana	S3	3				100	50	20	-15	-15	-15	40	40	60	60	60	100	60	60	80	80	80	100	75	75	90	90	90	100	4			1	40	45	55		1000	1500	46	1460	150	300	68	200	400	78	0	0	0	1000	1500	46	1460	150	300	68	200	400	78	0	0	0	1000	1500	46	1460	150	300	68	200	400	78	0	0	0																																											Baal	Baal	Baal		Baal (N)	Baal (N)	Baal (N)		Baal (H)	Baal (H)	Baal (H)		40	0	0	1	0	0	0
baaltaunt	545	baaltaunt		0	Baal Taunt	baaltaunt		demon	BaalTaunt		K9  	1													1	1	0	15	17	1	26	26	26				15	15	15				3	3	3	10	10	10	20	20	20																								0	0	1	0	0	0	1	0	0	0	0	0	0	0		0	0			1	0	0	0	0		Baal Taunt	A1	1																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
putriddefiler1	546	putriddefiler1		0	Putrid Defiler1	putriddefiler1		putriddefiler	PutridDefiler		45	1													1	1	0	9	11	1	73	73	73	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																											0	0	1	1	0	0	1	0	0	0	1	1	1	1		1	0			0	0	0	0	0		Impregnate	S1	1																						100	85	75	-50	-40	-33	0	0	33	33	33	50	0	0	50	50	50	50	0	0	50	50	50	100	2				50	50	50		25	80	57	36	40	60	59	0	0	0	0	0	0	25	80	57	36	40	60	59	0	0	0	0	0	0	25	80	57	36	40	60	59	0	0	0	0	0	0																																											Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A				0	1	0	0	0
putriddefiler2	547	putriddefiler2		1	Putrid Defiler2	putriddefiler2		putriddefiler	PutridDefiler		45	1													1	1	0	9	11	1	92	92	92	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																											0	0	1	1	0	0	1	0	0	0	1	1	1	1		1	0			0	0	0	0	0		Impregnate	S1	1																						100	85	75	-50	-40	-33	0	0	33	33	33	50	0	0	50	50	50	50	0	0	50	50	50	100	2				50	50	50		25	80	57	28	40	60	59	0	0	0	0	0	0	25	80	57	28	40	60	59	0	0	0	0	0	0	25	80	57	28	40	60	59	0	0	0	0	0	0																																											Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A				0	1	0	0	0
putriddefiler3	548	putriddefiler3		2	Putrid Defiler3	putriddefiler3		putriddefiler	PutridDefiler		45	1													1	1	0	9	11	1	105	105	105	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																											0	0	1	1	0	0	1	0	0	0	1	1	1	1		1	0			0	0	0	0	0		Impregnate	S1	1																						100	85	75	-50	-40	-33	5	0	33	33	33	50	5	0	50	50	50	50	5	0	50	50	50	100	2				50	50	50		25	80	57	35	40	60	62	0	0	0	0	0	0	25	80	57	35	40	60	62	0	0	0	0	0	0	25	80	57	35	40	60	62	0	0	0	0	0	0																																											Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B				0	1	0	0	0
putriddefiler4	549	putriddefiler4		3	Putrid Defiler4	putriddefiler4		putriddefiler	PutridDefiler		45	1													1	1	0	9	11	1	116	116	116	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																											0	0	1	1	0	0	1	0	0	0	1	1	1	1		1	0			0	0	0	0	0		Impregnate	S1	1																						100	85	75	-50	-40	-33	10	5	38	38	38	55	10	5	55	55	55	55	10	5	55	55	55	105	2				50	50	50		25	80	59	42	40	60	64	0	0	0	0	0	0	25	80	59	42	40	60	64	0	0	0	0	0	0	25	80	59	42	40	60	64	0	0	0	0	0	0																																											Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B				0	1	0	0	0
putriddefiler5	550	putriddefiler5		4	Putrid Defiler5	putriddefiler5		putriddefiler	PutridDefiler		45	1													1	1	0	9	11	1	133	133	133	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																											0	0	1	1	0	0	1	0	0	0	1	1	1	1		1	0			0	0	0	0	0		Impregnate	S1	1																						100	85	75	-50	-40	-33	20	10	43	43	43	60	20	10	60	60	60	60	20	10	60	60	60	110	3				50	50	50		25	80	60	53	40	60	66	0	0	0	0	0	0	25	80	60	53	40	60	66	0	0	0	0	0	0	25	80	60	53	40	60	66	0	0	0	0	0	0																																											Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B				0	1	0	0	0
painworm1	551	painworm1		0	Pain Worm1	painworm1		vilekind	VileDog		46	1													3	7	0	11	15	1	73	73	73	vilechild	vilechild	10	15	14	13				80	85	90	5	5	5	80	85	90																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	1			0	0	0	0	0																										100	85	75	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	50	0	2				44	44	44		20	33	51	0	20	40	59	0	0	0	0	0	0	20	33	51	0	20	40	59	0	0	0	0	0	0	20	33	51	0	20	40	59	0	0	0	0	0	0																																																									0	0	0	0	0
painworm2	552	painworm2		1	Pain Worm2	painworm2		vilekind	VileDog		46	1													3	7	0	11	15	1	92	92	92	vilechild	vilechild	10	15	14	13				80	85	90	5	5	5	80	85	90																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	1			0	0	0	0	0																										100	85	75	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	50	0	2				46	46	46		20	33	51	0	20	40	59	0	0	0	0	0	0	20	33	51	0	20	40	59	0	0	0	0	0	0	20	33	51	0	20	40	59	0	0	0	0	0	0																																																									0	0	0	0	0
painworm3	553	painworm3		2	Pain Worm3	painworm3		vilekind	VileDog		46	1													3	7	0	11	15	1	105	105	105	vilechild	vilechild	10	15	14	13				80	85	90	5	5	5	80	85	90																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	1			0	0	0	0	0																										100	85	75	-50	-40	-33	5	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	100	0	2				47	47	47		20	33	51	0	20	40	61	0	0	0	0	0	0	20	33	51	0	20	40	61	0	0	0	0	0	0	20	33	51	0	20	40	61	0	0	0	0	0	0																																																									0	0	0	0	0
painworm4	554	painworm4		3	Pain Worm4	painworm4		vilekind	VileDog		46	1													4	7	0	11	15	1	116	116	116	vilechild	vilechild	10	15	14	13				80	85	90	5	5	5	80	85	90																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	1			0	0	0	0	0																										100	85	75	-50	-40	-33	10	5	5	5	5	5	10	5	5	5	5	5	10	5	5	5	55	105	2				48	48	48		20	33	52	0	20	40	63	0	0	0	0	0	0	20	33	52	0	20	40	63	0	0	0	0	0	0	20	33	52	0	20	40	63	0	0	0	0	0	0																																																									0	0	0	0	0
painworm5	555	painworm5		4	Pain Worm5	painworm5		vilekind	VileDog		46	1													4	7	0	11	15	1	133	133	133	vilechild	vilechild	10	15	14	13				80	85	90	5	5	5	80	85	90																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	1			0	0	0	0	0																										100	85	75	-50	-40	-33	20	10	10	10	10	10	20	10	10	10	10	10	20	10	10	10	110	10	3				50	50	50		20	33	55	0	20	40	66	0	0	0	0	0	0	20	33	55	0	20	40	66	0	0	0	0	0	0	20	33	55	0	20	40	66	0	0	0	0	0	0																																																									0	0	0	0	0
bunny	556	bunny		0	Bunny	bunny			Idle		48	1													4	8	0	5	7	1	1	1	1	bunny	bunny		15	15	15																																				0	0	0	1	0	0		1	0	0	0	0	0	0		0	1			0	0	0	0	0																																0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
baalhighpriest	557	baalhighpriest		0	Council Member	baalhighpriest	baalhighpriest	councilmember	HighPriest		HP  	1													1	1	0	13	17	1	67	67	67	councilmember	councilmember	11	15	14	13				65	65	65	20	20	15	100	80	60	45	50	50	80	80	80	9	9	9	12	12	12	30	30	30			highpriestlightning						1	0	1	0	0	0	1	0	0	0	1	0	1	0		1	1			0	0	0	0	0		Hydra	S1	4	ZakarumHeal	S1	4																			100	75	50	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2				39	39	39		85	250	58	92	60	140	63	0	0	0	0	0	0	85	250	58	92	60	140	63	0	0	0	0	0	0	85	250	58	92	60	140	63	0	0	0	0	0	0	A1	ltng	100	50	75	0	100	50	75	0	100	50	75	0																													Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ B	Act 5 (H) Unique B				0	0	0	0	0
venomlord	558	venomlord		0	VenomLord	venomlord		megademon	Megademon		DM  	1													5	10	0	13	21	1	67	67	67	megademon	megademon	10	15	14	13				70	80	90	50	60	65	80	95	97	70	70	70	40	40	40	75	60	45									infernoflame1						1	0	1	0	0	0	1	0	0	0	1	0	1	0		1	1			0	0	0	0	0		MegademonInferno	S1	4																						100	75	50	-50	-40	-33	0	0	70	0	0	70	0	0	80	0	0	100	0	0	95	0	0	100	2				50	50	50		85	250	61	97	45	100	68	60	140	71	0	0	0	85	250	61	97	45	100	68	60	140	71	0	0	0	85	250	61	97	45	100	68	60	140	71	0	0	0																																											Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ B	Act 5 (H) Unique B				0	0	0	0	0
baalcrabstairs	559	baalcrabstairs		0	Baal Crab to Stairs	baalcrabstairs		demon	BaalToStairs		42	1													1	1	0	9	11	1	88	88	88	baal	baal		15	15	15				4	4	4																														0	0	0	0	0	0	1	0	0	0	1	0	1	1		0	0			1	0	0	0	0																										100	75	50	-50	-40	-33	0	0	33	33	33	50	0	0	50	50	50	50	0	0	50	50	50	50	0								30	60	100	100	0	0	0	0	0	0	0	0	0	30	60	100	100	0	0	0	0	0	0	0	0	0	30	60	100	100	0	0	0	0	0	0	0	0	0																																																									0	1	0	0	0
act5hire1	560	act5hire1		0		act5hire1		human	Hireable		0A  	1													1	1	0	11	19	1	24	24	24	act2hire	act2hire	11	1	1	1				1	1	1																														0	1	1	1	0	0		1	0	0	0	0	1	0		1	1			1	0	0	0	0		Increased Speed	NU	1																						100	100	100	-50	-50	-50	25	20	20	20	20	70	30	25	25	25	25	70	35	30	30	30	30	70	5								250	700	73	0	2	2	52	0	0	0	0	0	0	250	700	73	0	2	2	52	0	0	0	0	0	0	250	700	73	0	2	2	52	0	0	0	0	0	0																																																									0	0	0	0	0
act5hire2	561	act5hire2		1		act5hire2		human	Hireable		0A  	1													1	1	0	11	19	1	30	30	30	act2hire	act2hire	11	1	1	1				1	1	1																														0	1	1	1	0	0		1	0	0	0	0	1	0		1	1			1	0	0	0	0		Increased Speed	NU	1																						100	100	100	-50	-50	-50	25	20	20	20	20	70	30	25	25	25	25	70	35	30	30	30	30	70	5								250	700	96	0	2	2	54	0	0	0	0	0	0	250	700	96	0	2	2	54	0	0	0	0	0	0	250	700	96	0	2	2	54	0	0	0	0	0	0																																																									0	0	0	0	0
baaltentacle1	562	baaltentacle1		0	Baal Tentacle	baaltentacle1		demon	BaalTentacle		44	1													2	2	0	0	0	1	75	75	75	baaltentacle	baaltentacle	10	15	15	15				70	70	70	24	24	24	10	10	10																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	0			0	0	0	0	0																										100	100	100	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2				44	44	44		20	65	56	0	20	50	65	0	0	0	0	0	0	20	65	56	0	20	50	65	0	0	0	0	0	0	20	65	56	0	20	50	65	0	0	0	0	0	0																																																									0	0	0	0	0
baaltentacle2	563	baaltentacle2		1	Baal Tentacle	baaltentacle2		demon	BaalTentacle		44	1													2	2	0	0	0	1	75	75	75	baaltentacle	baaltentacle	10	15	15	15				80	80	80	22	22	22	10	10	10																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	0			0	0	0	0	0																										100	100	100	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2				46	46	46		22	68	56	0	22	53	65	0	0	0	0	0	0	22	68	56	0	22	53	65	0	0	0	0	0	0	22	68	56	0	22	53	65	0	0	0	0	0	0																																																									0	0	0	0	0
baaltentacle3	564	baaltentacle3		2	Baal Tentacle	baaltentacle3		demon	BaalTentacle		44	1													2	2	0	0	0	1	75	75	75	baaltentacle	baaltentacle	10	15	15	15				90	90	90	20	20	20	10	10	10																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	0			0	0	0	0	0																										100	100	100	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2				47	47	47		24	71	57	0	24	56	66	0	0	0	0	0	0	24	71	57	0	24	56	66	0	0	0	0	0	0	24	71	57	0	24	56	66	0	0	0	0	0	0																																																									0	0	0	0	0
baaltentacle4	565	baaltentacle4		3	Baal Tentacle	baaltentacle4		demon	BaalTentacle		44	1													2	2	0	0	0	1	75	75	75	baaltentacle	baaltentacle	10	15	15	15				90	90	90	18	18	18	10	10	10																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	0			0	0	0	0	0																										100	100	100	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2				48	48	48		26	74	57	0	26	59	66	0	0	0	0	0	0	26	74	57	0	26	59	66	0	0	0	0	0	0	26	74	57	0	26	59	66	0	0	0	0	0	0																																																									0	0	0	0	0
baaltentacle5	566	baaltentacle5		4	Baal Tentacle	baaltentacle5		demon	BaalTentacle		44	1													2	2	0	0	0	1	75	75	75	baaltentacle	baaltentacle	10	15	15	15				90	90	90	16	16	16	10	10	10																								0	0	1	1	0	0	1	0	0	0	1	0	0	0		1	0			0	0	0	0	0																										100	100	100	-50	-40	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2				50	50	50		28	77	59	0	28	62	68	0	0	0	0	0	0	28	77	59	0	28	62	68	0	0	0	0	0	0	28	77	59	0	28	62	68	0	0	0	0	0	0																																																									0	0	0	0	0
injuredbarb1	567	injuredbarb1		0		injuredbarb1		human	Idle		6z  	1													3	3	0	0	0	1	1	1	1				15	15	15																																				0	0	1	0	0	0		1	0	0	0	0	0	0		0	0			1	0	0	0	0																													-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
injuredbarb2	568	injuredbarb2		0		injuredbarb2		human	Idle		6z	1													3	3	0	0	0	1	1	1	1				15	15	15																																				0	0	1	0	0	0		1	0	0	0	0	0	0		0	0			1	0	0	0	0																													-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
injuredbarb3	569	injuredbarb3		0		injuredbarb3		human	Idle		6z	1													3	3	0	0	0	1	1	1	1				15	15	15																																				0	0	1	0	0	0		1	0	0	0	0	0	0		0	0			1	0	0	0	0																													-50	-50	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0	100	200	100	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
baalclone	570	baalclone		0	Baal Crab Clone	baalclone		demon	BaalCrabClone		42	1													1	1	0	9	11	1	117	117	117	baal	baal	14	15	14	12																																				0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	0			0	0	1	0	0		Baal Nova	S3	1	Baal Inferno	seq_baalinferno	1	Baal Tentacle	S2	1	Baal Cold Missiles	A1	1	Baal Clone Teleport	A1	1	Defense Curse	S3	3	Blood Mana	S3	3				100	50	20	-15	-15	-15	0	0	15	15	15	33	0	0	25	25	25	25	0	0	25	25	25	25	0			1	40	45	55		250	500	46	0	100	200	63	150	300	79	0	0	0	250	500	46	0	100	200	63	150	300	79	0	0	0	250	500	46	0	100	200	63	150	300	79	0	0	0																																																									0	1	0	0	0
baalminion1	571	baalminion1		0	Baals Minion	baalminion1		demon	BaalMinion		43	1													1	2	0	11	13	1	182	182	182	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																					0	0	1	1	0	0	1	0	0	0	1	0	1	0		1	0			0	0	0	0	0		Smite	A2	1																						100	75	50	-50	-40	-33	25	25	50	0	50	95	30	30	95	0	50	95	35	35	100	0	50	95	5				50	50	50		140	190	55	94	60	100	64	50	200	72	0	0	0	140	190	55	94	60	100	64	50	200	72	0	0	0	140	190	55	94	60	100	64	50	200	72	0	0	0	A1	rand	50	20	40	100	50	20	40	100	50	20	40	100																													Minion	Act 5 Champ C	Act 5 Unique C		Minion (N)	Act 5 (N) Champ C	Act 5 (N) Unique C		Minion (H)	Act 5 (H) Champ C	Act 5 (H) Unique C				0	1	0	0	0
baalminion2	572	baalminion2		1	Baals Minion	baalminion2		demon	BaalMinion		43	1													1	2	0	11	13	1	182	182	182	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																					0	0	1	1	0	0	1	0	0	0	1	0	1	0		1	0			0	0	0	0	0		Smite	A2	1																						100	75	50	-50	-40	-33	25	25	50	0	50	95	30	30	95	0	50	95	35	35	100	0	50	95	5				50	50	50		150	200	57	113	60	100	65	50	200	73	0	0	0	150	200	57	113	60	100	65	50	200	73	0	0	0	150	200	57	113	60	100	65	50	200	73	0	0	0	A1	rand	50	20	40	100	50	20	40	100	50	20	40	100																													Minion	Act 5 Champ C	Act 5 Unique C		Minion (N)	Act 5 (N) Champ C	Act 5 (N) Unique C		Minion (H)	Act 5 (H) Champ C	Act 5 (H) Unique C				0	1	0	0	0
baalminion3	573	baalminion3		2	Baals Minion	baalminion3		demon	BaalMinion		43	1													1	2	0	11	13	1	182	182	182	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																					0	0	1	1	0	0	1	0	0	0	1	0	1	0		1	0			0	0	0	0	0		Smite	A2	1																						100	75	50	-50	-40	-33	25	25	50	0	50	95	30	30	95	0	50	95	35	35	100	0	50	95	5				50	50	50		160	210	58	151	60	100	66	50	200	74	0	0	0	160	210	58	151	60	100	66	50	200	74	0	0	0	160	210	58	151	60	100	66	50	200	74	0	0	0	A1	rand	50	20	40	200	50	20	40	200	50	20	40	200																													Minion	Act 5 Champ C	Act 5 Unique C		Minion (N)	Act 5 (N) Champ C	Act 5 (N) Unique C		Minion (H)	Act 5 (H) Champ C	Act 5 (H) Unique C				0	1	0	0	0
worldstoneeffect	574	worldstoneeffect		0		worldstoneeffect			Idle		K9  	1													1	1	0	15	17	1	0	0	0				15	15	15																																				0	0	1	0	0	0		0	0	0	0	0	0	0		0	0			1	0	0	0	0		Baal Taunt	A1	1																						100	100	100				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																									0	0	0	0	0
mephitem	575	mephitem		0	Dummy	bonewall		construct	Trap-Poison		BW  	1													1	1	0	0	0	1	80	80	80			1	15	15	15																																				0	1	0	1	0	0		0	0	0	0	0	0	0		1	1	1		1	0	0	0	0		Bone Wall	NU	0																						100	75	50				0	0	0	0	70	70	0	0	0	0	90	100	0	0	0	0	90	100	2		1						190	296	70	0	0	0	0	0	0	0	0	0	0	190	296	339	0	0	0	0	0	0	0	0	0	0	190	296	2254	0	0	0	0	0	0	0	0	0	0																																											Mephisto	Mephisto	Mephisto		Mephisto (N)	Mephisto (N)	Mephisto (N)		Mephisto (H)	Mephisto (H)	Mephisto (H)				0	0	0	0	0
diabloitem	576	diabloitem		0	Dummy	bonewall		construct	Trap-Poison		BW  	1													1	1	0	0	0	1	110	110	110			1	15	15	15																																				0	1	0	1	0	0		0	0	0	0	0	0	0		1	1	1		1	0	0	0	0		Bone Wall	NU	0																						100	75	50				0	0	0	0	70	70	0	0	0	0	90	100	0	0	0	0	90	100	2		1						190	296	70	0	0	0	0	0	0	0	0	0	0	190	296	339	0	0	0	0	0	0	0	0	0	0	190	296	2254	0	0	0	0	0	0	0	0	0	0																																											Diablo	Diablo	Diablo		Diablo (N)	Diablo (N)	Diablo (N)		Diablo (H)	Diablo (H)	Diablo (H)				0	0	0	0	0
baalitem	577	baalitem		0	Dummy	bonewall		construct	Trap-Poison		BW  	1													1	1	0	0	0	1	140	140	140			1	15	15	15																																				0	1	0	1	0	0		0	0	0	0	0	0	0		1	1	1		1	0	0	0	0		Bone Wall	NU	0																						100	75	50				0	0	0	0	70	70	0	0	0	0	90	100	0	0	0	0	90	100	2		1						190	296	70	0	0	0	0	0	0	0	0	0	0	190	296	339	0	0	0	0	0	0	0	0	0	0	190	296	2254	0	0	0	0	0	0	0	0	0	0																																											Baal	Baal	Baal		Baal (N)	Baal (N)	Baal (N)		Baal (H)	Baal (H)	Baal (H)				0	0	0	0	0
