Name	Rune Name	complete	server	itype1	itype2	itype3	itype4	itype5	itype6	etype1	etype2	etype3	Rune1	Rune2	Rune3	Rune4	Rune5	Rune6	T1Code1	T1Param1	T1Min1	T1Max1	T1Code2	T1Param2	T1Min2	T1Max2	T1Code3	T1Param3	T1Min3	T1Max3	T1Code4	T1Param4	T1Min4	T1Max4	T1Code5	T1Param5	T1Min5	T1Max5	T1Code6	T1Param6	T1Min6	T1Max6	T1Code7	T1Param7	T1Min7	T1Max7	eol
Runeword7027	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	gsw	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7028	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	glw	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7029	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	gpw	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7030	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	sku	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7031	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	skl	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7032	Mysterious Ways	1		miss									r29	r14	r06	r04	r12	skz	hit-skill	62	5	10	howl		50	100	dmg-min		50	50	dmg-max		100	100	hit-skill	66	5	10	pierce		1	1	knock		1	1	0
Runeword7033	Disease	1		pole									r07	r13	r14	r22	r23	jew	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7034	Disease	1		pole									r07	r13	r14	r22	r23	gsv	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7035	Disease	1		pole									r07	r13	r14	r22	r23	gzv	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7036	Disease	1		pole									r07	r13	r14	r22	r23	gpv	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7037	Disease	1		pole									r07	r13	r14	r22	r23	gsy	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7038	Disease	1		pole									r07	r13	r14	r22	r23	gly	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7039	Disease	1		pole									r07	r13	r14	r22	r23	gpy	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7040	Disease	1		pole									r07	r13	r14	r22	r23	gsb	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7041	Disease	1		pole									r07	r13	r14	r22	r23	glb	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7042	Disease	1		pole									r07	r13	r14	r22	r23	gpb	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7043	Disease	1		pole									r07	r13	r14	r22	r23	gsg	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7044	Disease	1		pole									r07	r13	r14	r22	r23	glg	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7045	Disease	1		pole									r07	r13	r14	r22	r23	gpg	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7046	Disease	1		pole									r07	r13	r14	r22	r23	gsr	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7047	Disease	1		pole									r07	r13	r14	r22	r23	glr	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7048	Disease	1		pole									r07	r13	r14	r22	r23	gpr	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7049	Disease	1		pole									r07	r13	r14	r22	r23	gsw	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7050	Disease	1		pole									r07	r13	r14	r22	r23	glw	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7051	Disease	1		pole									r07	r13	r14	r22	r23	gpw	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7052	Disease	1		pole									r07	r13	r14	r22	r23	sku	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7053	Disease	1		pole									r07	r13	r14	r22	r23	skl	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7054	Disease	1		pole									r07	r13	r14	r22	r23	skz	dmg-pois	50	500	500	swing3		100	150	howl		50	80	openwounds		100	100	hit-skill	66	5	10	light		-3	-3	regen		-5	-5	0
Runeword7055	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	jew	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7056	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsv	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7057	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gzv	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7058	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpv	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7059	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsy	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7060	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gly	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7061	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpy	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7062	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsb	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7063	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	glb	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7064	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpb	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7065	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsg	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7066	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	glg	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7067	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpg	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7068	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsr	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7069	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	glr	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7070	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpr	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7071	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gsw	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7072	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	glw	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7073	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	gpw	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7074	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	sku	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7075	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	skl	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7076	Phoenix Resurrection	1		mele									r10	r09	r08	r11	r07	skz	crush		60	90	dmg-fire		250	500	dmg-ltng		50	500	dmg-cold	150	80	160	hit-skill	53	7	15	hit-skill	56	7	15	hit-skill	64	7	15	0
Runeword7077	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	jew	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7078	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsv	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7079	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gzv	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7080	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpv	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7081	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsy	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7082	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gly	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7083	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpy	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7084	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsb	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7085	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	glb	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7086	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpb	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7087	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsg	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7088	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	glg	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7089	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpg	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7090	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsr	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7091	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	glr	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7092	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpr	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7093	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gsw	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7094	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	glw	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7095	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	gpw	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7096	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	sku	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7097	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	skl	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7098	Queen Bee	1		shld	tors								r28	r20	r23	r26	r14	skz	ac		40	60	light		4	4	dur		10	20	charged	32	30	20	regen		9	9									0
Runeword7099	Quickening	1		mele									r21	r02	r21	r02	r13	jew	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7100	Quickening	1		mele									r21	r02	r21	r02	r13	gsv	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7101	Quickening	1		mele									r21	r02	r21	r02	r13	gzv	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7102	Quickening	1		mele									r21	r02	r21	r02	r13	gpv	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7103	Quickening	1		mele									r21	r02	r21	r02	r13	gsy	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7104	Quickening	1		mele									r21	r02	r21	r02	r13	gly	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7105	Quickening	1		mele									r21	r02	r21	r02	r13	gpy	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7106	Quickening	1		mele									r21	r02	r21	r02	r13	gsb	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7107	Quickening	1		mele									r21	r02	r21	r02	r13	glb	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7108	Quickening	1		mele									r21	r02	r21	r02	r13	gpb	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7109	Quickening	1		mele									r21	r02	r21	r02	r13	gsg	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7110	Quickening	1		mele									r21	r02	r21	r02	r13	glg	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7111	Quickening	1		mele									r21	r02	r21	r02	r13	gpg	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7112	Quickening	1		mele									r21	r02	r21	r02	r13	gsr	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7113	Quickening	1		mele									r21	r02	r21	r02	r13	glr	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7114	Quickening	1		mele									r21	r02	r21	r02	r13	gpr	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7115	Quickening	1		mele									r21	r02	r21	r02	r13	gsw	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7116	Quickening	1		mele									r21	r02	r21	r02	r13	glw	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7117	Quickening	1		mele									r21	r02	r21	r02	r13	gpw	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7118	Quickening	1		mele									r21	r02	r21	r02	r13	sku	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7119	Quickening	1		mele									r21	r02	r21	r02	r13	skl	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7120	Quickening	1		mele									r21	r02	r21	r02	r13	skz	dmg%		20	80	dmg-norm		20	160	knock		1	1	hit-skill	66	6	12													0
Runeword7121	Grim Reaper	1		mele									r28	r30	r33	r13	r11	jew	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7122	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsv	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7123	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gzv	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7124	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpv	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7125	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsy	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7126	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gly	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7127	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpy	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7128	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsb	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7129	Grim Reaper	1		mele									r28	r30	r33	r13	r11	glb	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7130	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpb	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7131	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsg	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7132	Grim Reaper	1		mele									r28	r30	r33	r13	r11	glg	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7133	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpg	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7134	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsr	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7135	Grim Reaper	1		mele									r28	r30	r33	r13	r11	glr	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7136	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpr	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7137	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gsw	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7138	Grim Reaper	1		mele									r28	r30	r33	r13	r11	glw	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7139	Grim Reaper	1		mele									r28	r30	r33	r13	r11	gpw	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7140	Grim Reaper	1		mele									r28	r30	r33	r13	r11	sku	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7141	Grim Reaper	1		mele									r28	r30	r33	r13	r11	skl	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7142	Grim Reaper	1		mele									r28	r30	r33	r13	r11	skz	lifesteal		15	15	swing3		80	100	dmg-norm		50	200	crush		50	80	deadly		50	80	ignore-ac		1	1	rep-dur	5			0
Runeword7143	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	jew	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7144	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsv	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7145	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gzv	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7146	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gpv	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7147	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsy	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7148	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gly	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7149	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gpy	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7150	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsb	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7151	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	glb	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7152	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gpb	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7153	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsg	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7154	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	glg	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7155	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gpg	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7156	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsr	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7157	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	glr	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7158	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gpr	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
Runeword7159	Rhaevyn's Victory	1		pole	spea	axe							r14	r08	r04	r13	r27	gsw	howl		50	50	dru		4	4	dmg-fire		500	1500	dmg%		100	100	hit-skill	42	5	10	swing3		50	50	att%		100	100	0
